0.000000e+00 0.000000e+00 0.000000e+00
7.529460e-01 7.530145e-01 7.528778e-01
1.888855e-05 1.848744e-05 1.929961e-05
6.048739e-08 5.866702e-08 6.239531e-08
7.724018e-06 7.784208e-06 7.669993e-06
6.174821e-02 6.173125e-02 6.176509e-02
8.312884e-15 2.704340e-14 1.288308e-15
2.210552e-11 2.238897e-11 2.170469e-11
3.752605e-10 4.007477e-10 3.520179e-10
