3.341465025843516714e-09 8.845238768349394931e+00 -1.322120496024510384e+09 8.845238768349394931e+00 0.000000000000000000e+00 1.499547480017008483e+08 3.690996824141314391e+03
3.367218047729783865e-09 8.811386710709593117e+00 -1.306982020771662474e+09 8.811386710709593117e+00 0.000000000000000000e+00 1.488067882115300298e+08 3.648644243965328315e+03
3.393169550860384924e-09 8.777664324904922211e+00 -1.292016382894952297e+09 8.777664324904922211e+00 0.000000000000000000e+00 1.476676297040507495e+08 3.606777941965994160e+03
3.419321064951143223e-09 8.744071113886278113e+00 -1.277221633259344101e+09 8.744071113886278113e+00 0.000000000000000000e+00 1.465372044822937548e+08 3.565392327783270957e+03
3.445674131507520274e-09 8.710606581495550671e+00 -1.262595773102959156e+09 8.710606581495550671e+00 0.000000000000000000e+00 1.454154451017250717e+08 3.524481875561101333e+03
3.472230303915536983e-09 8.677270236103421297e+00 -1.248136917626737356e+09 8.677270236103421297e+00 0.000000000000000000e+00 1.443022846886225641e+08 3.484041123188202164e+03
3.498991147533321859e-09 8.644061583746101007e+00 -1.233843180278086662e+09 8.644061583746101007e+00 0.000000000000000000e+00 1.431976566441852450e+08 3.444064671586314489e+03
3.525958239783370196e-09 8.610980138160154951e+00 -1.219712630433397293e+09 8.610980138160154951e+00 0.000000000000000000e+00 1.421014952244476974e+08 3.404547183964280975e+03
3.553133170245580380e-09 8.578025407571489680e+00 -1.205743445272553682e+09 8.578025407571489680e+00 0.000000000000000000e+00 1.410137348271903098e+08 3.365483385100199939e+03
3.580517540750867162e-09 8.545196911029226072e+00 -1.191933804741507530e+09 8.545196911029226072e+00 0.000000000000000000e+00 1.399343107512690425e+08 3.326868060622732173e+03
3.608112965475638093e-09 8.512494158944424072e+00 -1.178281838352077484e+09 8.512494158944424072e+00 0.000000000000000000e+00 1.388631584575437605e+08 3.288696056298471831e+03
3.635921071036929217e-09 8.479916815963028043e+00 -1.164785849634427786e+09 8.479916815963028043e+00 0.000000000000000000e+00 1.378002188978390098e+08 3.250962276700891834e+03
3.663943496588268277e-09 8.447465144516989710e+00 -1.151444379650582552e+09 8.447465144516989710e+00 0.000000000000000000e+00 1.367454527628000677e+08 3.213661681256736301e+03
3.692181893916357650e-09 8.415137988593125229e+00 -1.138255339080204248e+09 8.415137988593125229e+00 0.000000000000000000e+00 1.356987750182707608e+08 3.176789287332894673e+03
3.720637927538347894e-09 8.382934795859272370e+00 -1.125216998632092953e+09 8.382934795859272370e+00 0.000000000000000000e+00 1.346601207273362875e+08 3.140340173100340962e+03
3.749313274800012916e-09 8.350855108155606388e+00 -1.112327660159146547e+09 8.350855108155606388e+00 0.000000000000000000e+00 1.336294284745984375e+08 3.104309473762382368e+03
3.778209625974605921e-09 8.318898434076269055e+00 -1.099585569028040886e+09 8.318898434076269055e+00 0.000000000000000000e+00 1.326066362296613455e+08 3.068692380633293851e+03
3.807328684362480071e-09 8.287064315765350742e+00 -1.086989092041339397e+09 8.287064315765350742e+00 0.000000000000000000e+00 1.315916834830218703e+08 3.033484140492459574e+03
3.836672166391548755e-09 8.255352269253270592e+00 -1.074536575371494770e+09 8.255352269253270592e+00 0.000000000000000000e+00 1.305845093060042411e+08 2.998680054922490854e+03
3.866241801718367463e-09 8.223761836558903582e+00 -1.062226334023761392e+09 8.223761836558903582e+00 0.000000000000000000e+00 1.295850540435123742e+08 2.964275479683880349e+03
3.896039333330154941e-09 8.192292541063851630e+00 -1.050056781717233062e+09 8.192292541063851630e+00 0.000000000000000000e+00 1.285932577837509215e+08 2.930265824076976969e+03
3.926066517647513306e-09 8.160943924690494455e+00 -1.038026327174374819e+09 8.160943924690494455e+00 0.000000000000000000e+00 1.276090616479139626e+08 2.896646550340361046e+03
3.956325124627946385e-09 8.129715518087314408e+00 -1.026133334726854444e+09 8.129715518087314408e+00 0.000000000000000000e+00 1.266324068133408725e+08 2.863413173015482243e+03
3.986816937870256534e-09 8.098606863108527065e+00 -1.014376278588608980e+09 8.098606863108527065e+00 0.000000000000000000e+00 1.256632352226692289e+08 2.830561258351950983e+03
4.017543754719580026e-09 8.067617541757787336e+00 -1.002753633243990541e+09 8.067617541757787336e+00 0.000000000000000000e+00 1.247014904607422054e+08 2.798086423513884711e+03
4.048507386373396866e-09 8.036747557930274510e+00 -9.912639905785083771e+08 8.036747557930274510e+00 0.000000000000000000e+00 1.237471295067700744e+08 2.765984334170906095e+03
4.079709657988275143e-09 8.005996100742308386e+00 -9.799057417260425091e+08 8.005996100742308386e+00 0.000000000000000000e+00 1.228000844584183544e+08 2.734250705569742422e+03
4.111152408787442555e-09 7.975362686315656369e+00 -9.686773844822373390e+08 7.975362686315656369e+00 0.000000000000000000e+00 1.218602979820284694e+08 2.702881303885458237e+03
4.142837492169261224e-09 7.944846876167666494e+00 -9.575773959172635078e+08 7.944846876167666494e+00 0.000000000000000000e+00 1.209277144765903354e+08 2.671871944161855936e+03
4.174766775816379964e-09 7.914448214672646920e+00 -9.466043512055339813e+08 7.914448214672646920e+00 0.000000000000000000e+00 1.200022783421405703e+08 2.641218489635755759e+03
4.206942141805889103e-09 7.884166272494306682e+00 -9.357568154649891853e+08 7.884166272494306682e+00 0.000000000000000000e+00 1.190839350653670132e+08 2.610916851150453567e+03
4.239365486720246223e-09 7.854000591178900592e+00 -9.250333080612112284e+08 7.854000591178900592e+00 0.000000000000000000e+00 1.181726296830050647e+08 2.580962986633812307e+03
4.272038721759069624e-09 7.823950750877189719e+00 -9.144324636395063400e+08 7.823950750877189719e+00 0.000000000000000000e+00 1.172683086908413768e+08 2.551352900532635886e+03
4.304963772851773852e-09 7.794016289926790186e+00 -9.039528820527288914e+08 7.794016289926790186e+00 0.000000000000000000e+00 1.163709177895589173e+08 2.522082643298435414e+03
4.338142580771168893e-09 7.764196798296956636e+00 -8.935931456516573429e+08 7.764196798296956636e+00 0.000000000000000000e+00 1.154804044410005212e+08 2.493148310837646022e+03
4.371577101247750896e-09 7.734491811151943175e+00 -8.833519204512417316e+08 7.734491811151943175e+00 0.000000000000000000e+00 1.145967150383121073e+08 2.464546044004857322e+03
4.405269305085053331e-09 7.704900927382426268e+00 -8.732278710008111000e+08 7.704900927382426268e+00 0.000000000000000000e+00 1.137197981177595854e+08 2.436272028050342215e+03
4.439221178275800519e-09 7.675423682638045975e+00 -8.632196074665256739e+08 7.675423682638045975e+00 0.000000000000000000e+00 1.128496007583700269e+08 2.408322492124843848e+03
4.473434722118952039e-09 7.646059720394807968e+00 -8.533258762752938271e+08 7.646059720394807968e+00 0.000000000000000000e+00 1.119860735121669471e+08 2.380693708622723989e+03
4.507911953337745528e-09 7.616808641218837828e+00 -8.435453844737894535e+08 7.616808641218837828e+00 0.000000000000000000e+00 1.111291660023486763e+08 2.353381992474768140e+03
4.542654904198458322e-09 7.587669970269704578e+00 -8.338767816132456064e+08 7.587669970269704578e+00 0.000000000000000000e+00 1.102788259454529583e+08 2.326383701102963187e+03
4.577665622630278323e-09 7.558643261211886788e+00 -8.243188271911491156e+08 7.558643261211886788e+00 0.000000000000000000e+00 1.094350023572124392e+08 2.299695234095654541e+03
4.612946172345997932e-09 7.529728110595353741e+00 -8.148702686262658834e+08 7.529728110595353741e+00 0.000000000000000000e+00 1.085976458299199343e+08 2.273313032465026026e+03
4.648498632963641024e-09 7.500924081712772029e+00 -8.055298115347433090e+08 7.500924081712772029e+00 0.000000000000000000e+00 1.077667063201697469e+08 2.247233578150070116e+03
4.684325100129124738e-09 7.472230767372921356e+00 -7.962962696338151693e+08 7.472230767372921356e+00 0.000000000000000000e+00 1.069421349766417742e+08 2.221453393569031050e+03
4.720427685639671517e-09 7.443647740915973365e+00 -7.871684223614875078e+08 7.443647740915973365e+00 0.000000000000000000e+00 1.061238827043454051e+08 2.195969041131125323e+03
4.756808517568364306e-09 7.415174590955235345e+00 -7.781450241372363567e+08 7.415174590955235345e+00 0.000000000000000000e+00 1.053119011484997422e+08 2.170777122805330237e+03
4.793469740389571951e-09 7.386810901286502862e+00 -7.692249258351422548e+08 7.386810901286502862e+00 0.000000000000000000e+00 1.045061421837450266e+08 2.145874279638738244e+03
4.830413515105329161e-09 7.358556255884410646e+00 -7.604069481727032661e+08 7.358556255884410646e+00 0.000000000000000000e+00 1.037065580178827792e+08 2.121257191326753400e+03
4.867642019372802561e-09 7.330410249397658617e+00 -7.516898892117328644e+08 7.330410249397658617e+00 0.000000000000000000e+00 1.029131014557124972e+08 2.096922575745071754e+03
4.905157447632530153e-09 7.302372460730111037e+00 -7.430726356406773329e+08 7.302372460730111037e+00 0.000000000000000000e+00 1.021257252921739817e+08 2.072867188526407972e+03
4.942962011237853576e-09 7.274442495769906536e+00 -7.345540518985089064e+08 7.274442495769906536e+00 0.000000000000000000e+00 1.013443833021423668e+08 2.049087822596821297e+03
4.981057938585248687e-09 7.246619877665946952e+00 -7.261329558441349268e+08 7.246619877665946952e+00 0.000000000000000000e+00 1.005690273420735896e+08 2.025581307938974305e+03
5.019447475245653713e-09 7.218904235916227208e+00 -7.178082835171502829e+08 7.218904235916227208e+00 0.000000000000000000e+00 9.979961240345595777e+07 2.002344511102506203e+03
5.058132884096921550e-09 7.191295160296071742e+00 -7.095789317689006329e+08 7.191295160296071742e+00 0.000000000000000000e+00 9.903609291913999617e+07 1.979374334568009090e+03
5.097116445457081040e-09 7.163792278405294311e+00 -7.014437860142526627e+08 7.163792278405294311e+00 0.000000000000000000e+00 9.827842410808151960e+07 1.956667716388302324e+03
5.136400457218829095e-09 7.136395151702297213e+00 -6.934017998599863052e+08 7.136395151702297213e+00 0.000000000000000000e+00 9.752656059091520309e+07 1.934221629838121771e+03
5.175987234984966631e-09 7.109103419763942888e+00 -6.854519140353144407e+08 7.109103419763942888e+00 0.000000000000000000e+00 9.678045831127512455e+07 1.912033083003517731e+03
5.215879112204866001e-09 7.081916639992521745e+00 -6.775930384827418327e+08 7.081916639992521745e+00 0.000000000000000000e+00 9.604007245767088234e+07 1.890099118395030700e+03
5.256078440312101438e-09 7.054834457669628911e+00 -6.698241791088478565e+08 7.054834457669628911e+00 0.000000000000000000e+00 9.530536016259679198e+07 1.868416812492425379e+03
5.296587588862929845e-09 7.027856434616871262e+00 -6.621442941030833721e+08 7.027856434616871262e+00 0.000000000000000000e+00 9.457627704630725086e+07 1.846983275382901411e+03
5.337408945676049578e-09 7.000982213196452086e+00 -6.545523480089032650e+08 7.000982213196452086e+00 0.000000000000000000e+00 9.385278054449483752e+07 1.825795650413699605e+03
5.378544916973326199e-09 6.974211366203404872e+00 -6.470473614746613503e+08 6.974211366203404872e+00 0.000000000000000000e+00 9.313482725601531565e+07 1.804851113774795749e+03
5.419997927521609287e-09 6.947543530654856525e+00 -6.396283437011309862e+08 6.947543530654856525e+00 0.000000000000000000e+00 9.242237529770329595e+07 1.784146874117233438e+03
5.461770420775746997e-09 6.920978290618594819e+00 -6.322942820942184925e+08 6.920978290618594819e+00 0.000000000000000000e+00 9.171538193457540870e+07 1.763680172179371311e+03
5.503864859022484889e-09 6.894515272924749638e+00 -6.250442405493242741e+08 6.894515272924749638e+00 0.000000000000000000e+00 9.101380571721807122e+07 1.743448280440092731e+03
5.546283723525692367e-09 6.868154023840989275e+00 -6.178772361061614752e+08 6.868154023840989275e+00 0.000000000000000000e+00 9.031760339802472293e+07 1.723448502881284412e+03
5.589029514672599942e-09 6.841894204539435087e+00 -6.107923107165379524e+08 6.841894204539435087e+00 0.000000000000000000e+00 8.962673496403424442e+07 1.703678174533884885e+03
5.632104752121163114e-09 6.815735426911079919e+00 -6.037885541000415087e+08 6.815735426911079919e+00 0.000000000000000000e+00 8.894115945462837815e+07 1.684134660941200764e+03
5.675511974948674464e-09 6.789677309167132080e+00 -5.968650327760539055e+08 6.789677309167132080e+00 0.000000000000000000e+00 8.826083628915345669e+07 1.664815357939016621e+03
5.719253741801293097e-09 6.763719470116612342e+00 -5.900208107254959345e+08 6.763719470116612342e+00 0.000000000000000000e+00 8.758572521705451608e+07 1.645717691297363672e+03
5.763332631044953819e-09 6.737861521588873082e+00 -5.832550067972673178e+08 6.737861521588873082e+00 0.000000000000000000e+00 8.691578617305764556e+07 1.626839116387268177e+03
5.807751240917331792e-09 6.712103094555038396e+00 -5.765667207962676287e+08 6.712103094555038396e+00 0.000000000000000000e+00 8.625097981496012211e+07 1.608177117808235607e+03
5.852512189680990065e-09 6.686443794208598135e+00 -5.699550455345779657e+08 6.686443794208598135e+00 0.000000000000000000e+00 8.559126637427718937e+07 1.589729209086106948e+03
5.897618115777694251e-09 6.660883263893590644e+00 -5.634191349946106672e+08 6.660883263893590644e+00 0.000000000000000000e+00 8.493660729764939845e+07 1.571492932319600868e+03
5.943071677984028364e-09 6.635421101920802478e+00 -5.569581080250077248e+08 6.635421101920802478e+00 0.000000000000000000e+00 8.428696306368961930e+07 1.553465857890149664e+03
5.988875555567975143e-09 6.610056964211128872e+00 -5.505711008686910868e+08 6.610056964211128872e+00 0.000000000000000000e+00 8.364229588932733238e+07 1.535645584116216924e+03
6.035032448446941464e-09 6.584790441952968365e+00 -5.442572824650087357e+08 6.584790441952968365e+00 0.000000000000000000e+00 8.300256688997039199e+07 1.518029736928031753e+03
6.081545077346881420e-09 6.559621203841251358e+00 -5.380158173371419907e+08 6.559621203841251358e+00 0.000000000000000000e+00 8.236773919514681399e+07 1.500615969514472681e+03
6.128416183962642805e-09 6.534548814731730992e+00 -5.318458505228114724e+08 6.534548814731730992e+00 0.000000000000000000e+00 8.173777369980047643e+07 1.483401962095099861e+03
6.175648531119681745e-09 6.509572924248454129e+00 -5.257465895857512951e+08 6.509572924248454129e+00 0.000000000000000000e+00 8.111263346750885248e+07 1.466385421673388464e+03
6.223244902936761682e-09 6.484693151112618459e+00 -5.197172142988930345e+08 6.484693151112618459e+00 0.000000000000000000e+00 8.049228129501891136e+07 1.449564081590073101e+03
6.271208104990170235e-09 6.459909175307926965e+00 -5.137569242557408214e+08 6.459909175307926965e+00 0.000000000000000000e+00 7.987668127834063768e+07 1.432935701172043764e+03
6.319540964479064329e-09 6.435220588093619298e+00 -5.078649410305961967e+08 6.435220588093619298e+00 0.000000000000000000e+00 7.926579627178332210e+07 1.416498065487194708e+03
6.368246330392094979e-09 6.410627063362703382e+00 -5.020404800098704696e+08 6.410627063362703382e+00 0.000000000000000000e+00 7.865959069620411098e+07 1.400248985071472134e+03
6.417327073675448201e-09 6.386128204554666787e+00 -4.962827548749753237e+08 6.386128204554666787e+00 0.000000000000000000e+00 7.805802815038168430e+07 1.384186295617323594e+03
6.466786087401913288e-09 6.361723678756455946e+00 -4.905910260263304710e+08 6.361723678756455946e+00 0.000000000000000000e+00 7.746107356196445227e+07 1.368307857688045033e+03
6.516626286941523550e-09 6.337413101732403575e+00 -4.849645216728083491e+08 6.337413101732403575e+00 0.000000000000000000e+00 7.686869093894061446e+07 1.352611556446436680e+03
6.566850610133373311e-09 6.313196133581603142e+00 -4.794024919888717532e+08 6.313196133581603142e+00 0.000000000000000000e+00 7.628084534357345104e+07 1.337095301412008439e+03
6.617462017458765831e-09 6.289072402533265382e+00 -4.739042162349277735e+08 6.289072402533265382e+00 0.000000000000000000e+00 7.569750218918691576e+07 1.321757026093260720e+03
6.668463492215826178e-09 6.265041561521521807e+00 -4.684689536990142465e+08 6.265041561521521807e+00 0.000000000000000000e+00 7.511862687774977088e+07 1.306594687731763543e+03
6.719858040695187765e-09 6.241103251376118877e+00 -4.630959788059057593e+08 6.241103251376118877e+00 0.000000000000000000e+00 7.454418507371295989e+07 1.291606267057142531e+03
6.771648692357311754e-09 6.217257117693847590e+00 -4.577845950274567604e+08 6.217257117693847590e+00 0.000000000000000000e+00 7.397414293896719813e+07 1.276789767993397390e+03
6.823838500011027372e-09 6.193502814036248694e+00 -4.525340865678609014e+08 6.193502814036248694e+00 0.000000000000000000e+00 7.340846686802934110e+07 1.262143217371718038e+03
6.876430539993453620e-09 6.169839978495027744e+00 -4.473437528872944713e+08 6.169839978495027744e+00 0.000000000000000000e+00 7.284712316097080708e+07 1.247664664705053383e+03
6.929427912351448787e-09 6.146268277490341880e+00 -4.422129222410359979e+08 6.146268277490341880e+00 0.000000000000000000e+00 7.229007889919306338e+07 1.233352181909809133e+03
6.982833741024172518e-09 6.122787341445692810e+00 -4.371408957432936430e+08 6.122787341445692810e+00 0.000000000000000000e+00 7.173730055998915434e+07 1.219203863081283544e+03
7.036651174027339469e-09 6.099396849762512396e+00 -4.321270056716591120e+08 6.099396849762512396e+00 0.000000000000000000e+00 7.118875594405578077e+07 1.205217824216792678e+03
7.090883383638753436e-09 6.076096425037370352e+00 -4.271705933353620172e+08 6.076096425037370352e+00 0.000000000000000000e+00 7.064441200167332590e+07 1.191392202967382673e+03
7.145533566585265064e-09 6.052885759771459817e+00 -4.222709946149222851e+08 6.052885759771459817e+00 0.000000000000000000e+00 7.010423732504314184e+07 1.177725158359468196e+03
7.200604944231323531e-09 6.029764468580140147e+00 -4.174275530767354369e+08 6.029764468580140147e+00 0.000000000000000000e+00 6.956819904511804879e+07 1.164214870580652132e+03
7.256100762768685459e-09 6.006732257178636125e+00 -4.126396470291987062e+08 6.006732257178636125e+00 0.000000000000000000e+00 6.903626654891492426e+07 1.150859540705775089e+03
7.312024293407874965e-09 5.983788733421669725e+00 -4.079066155300553441e+08 5.983788733421669725e+00 0.000000000000000000e+00 6.850840714560756087e+07 1.137657390488044484e+03
7.368378832570982090e-09 5.960933612237542256e+00 -4.032278453533675671e+08 5.960933612237542256e+00 0.000000000000000000e+00 6.798459078186696768e+07 1.124606662112149934e+03
7.425167702085934442e-09 5.938166463174142429e+00 -3.986027065530942082e+08 5.938166463174142429e+00 0.000000000000000000e+00 6.746478436717540026e+07 1.111705618044580888e+03
7.482394249382431461e-09 5.915487012931741617e+00 -3.940305822209327817e+08 5.915487012931741617e+00 0.000000000000000000e+00 6.694895848866415024e+07 1.098952540781136577e+03
7.540061847689069836e-09 5.892894898816510185e+00 -3.895108666957393885e+08 5.892894898816510185e+00 0.000000000000000000e+00 6.643708210263805836e+07 1.086345732469481845e+03
7.598173896232305258e-09 5.870389823252478934e+00 -3.850429762991745472e+08 5.870389823252478934e+00 0.000000000000000000e+00 6.592912582561553270e+07 1.073883514724325778e+03
7.656733820436790598e-09 5.847971420823802724e+00 -3.806262956978198886e+08 5.847971420823802724e+00 0.000000000000000000e+00 6.542505892317735404e+07 1.061564228419806568e+03
7.715745072127251816e-09 5.825639386100883499e+00 -3.762602515620794892e+08 5.825639386100883499e+00 0.000000000000000000e+00 6.492485212300241739e+07 1.049386233499798436e+03
7.775211129732086895e-09 5.803393366551700794e+00 -3.719442671418799758e+08 5.803393366551700794e+00 0.000000000000000000e+00 6.442847532538080215e+07 1.037347908743053495e+03
7.835135498488210495e-09 5.781233048777551176e+00 -3.676777544900782704e+08 5.781233048777551176e+00 0.000000000000000000e+00 6.393589930610769242e+07 1.025447651583479683e+03
7.895521710647799480e-09 5.759158093207959794e+00 -3.634601555264209509e+08 5.759158093207959794e+00 0.000000000000000000e+00 6.344709477592967451e+07 1.013683877862540839e+03
7.956373325686469460e-09 5.737168178365245730e+00 -3.592909178795303106e+08 5.737168178365245730e+00 0.000000000000000000e+00 6.296203303191035241e+07 1.002055021610623612e+03
8.017693930513087500e-09 5.715262977712697534e+00 -3.551694701370951533e+08 5.715262977712697534e+00 0.000000000000000000e+00 6.248068533740829676e+07 9.905595348282905661e+02
8.079487139681171362e-09 5.693442161589381989e+00 -3.510952763827152252e+08 5.693442161589381989e+00 0.000000000000000000e+00 6.200302318229281157e+07 9.791958873025580488e+02
8.141756595602080414e-09 5.671705416559410295e+00 -3.470678018556763530e+08 5.671705416559410295e+00 0.000000000000000000e+00 6.152901845312176645e+07 9.679625663851874151e+02
8.204505968759523422e-09 5.650052404679616558e+00 -3.430864907705125809e+08 5.650052404679616558e+00 0.000000000000000000e+00 6.105864280470133573e+07 9.568580768155313763e+02
8.267738957926044946e-09 5.628482825676936585e+00 -3.391508294413145781e+08 5.628482825676936585e+00 0.000000000000000000e+00 6.059186841019822657e+07 9.458809405330766822e+02
8.331459290381017210e-09 5.606996333232227236e+00 -3.352602946167533398e+08 5.606996333232227236e+00 0.000000000000000000e+00 6.012866719100291282e+07 9.350296964938689825e+02
8.395670722130312805e-09 5.585592640292270872e+00 -3.314143558627159595e+08 5.585592640292270872e+00 0.000000000000000000e+00 5.966901234046951681e+07 9.243029004207635353e+02
8.460377038127840202e-09 5.564271392073357525e+00 -3.276125144844204187e+08 5.564271392073357525e+00 0.000000000000000000e+00 5.921287643477475643e+07 9.136991245907059920e+02
8.525582052498437490e-09 5.543032314794191784e+00 -3.238542738936784863e+08 5.543032314794191784e+00 0.000000000000000000e+00 5.876023310049422085e+07 9.032169576430092093e+02
8.591289608762843999e-09 5.521875045123054271e+00 -3.201391082622523904e+08 5.521875045123054271e+00 0.000000000000000000e+00 5.831105482390621305e+07 8.928550044369180796e+02
8.657503580064212128e-09 5.500799322597858421e+00 -3.164665493693506718e+08 5.500799322597858421e+00 0.000000000000000000e+00 5.786531587285196781e+07 8.826118858438522921e+02
8.724227869396382728e-09 5.479804778728189163e+00 -3.128361020540872216e+08 5.479804778728189163e+00 0.000000000000000000e+00 5.742298889855759591e+07 8.724862385858360767e+02
8.791466409834084498e-09 5.458891156010180268e+00 -3.092472702249273062e+08 5.458891156010180268e+00 0.000000000000000000e+00 5.698404836998691410e+07 8.624767150697379066e+02
8.859223164764561106e-09 5.438058093114321423e+00 -3.056995902016048431e+08 5.438058093114321423e+00 0.000000000000000000e+00 5.654846769899641722e+07 8.525819831763643606e+02
8.927502128121334081e-09 5.417305331186449635e+00 -3.021925985153939724e+08 5.417305331186449635e+00 0.000000000000000000e+00 5.611622211230286211e+07 8.428007260507031333e+02
8.996307324619586980e-09 5.396632545946127735e+00 -2.987258074719226956e+08 5.396632545946127735e+00 0.000000000000000000e+00 5.568728577399255335e+07 8.331316418972422753e+02
9.065642809993372672e-09 5.376039442946052738e+00 -2.952987777721582651e+08 5.376039442946052738e+00 0.000000000000000000e+00 5.526163352899746597e+07 8.235734438736361653e+02
9.135512671234822379e-09 5.355525685244101552e+00 -2.919110467197091579e+08 5.355525685244101552e+00 0.000000000000000000e+00 5.483923953405957669e+07 8.141248599530938463e+02
